gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000186866	8023.79446260228	-0.2555000976991773	0.16734242267192262	-1.5268100797135533	0.1268082444086186	0.6312845210776883
ENSG00000197381	15651.452024563056	0.315331201918414	0.20948246820201027	1.505286836769226	0.13225034792981236	0.631952792795961
ENSG00000205445	534.1484202712962	0.4642481030610442	0.3090982401122129	1.5019435338502956	0.13311169232344117	0.631952792795961
ENSG00000277277	617.273971433274	0.5746543186408862	0.38648465864371284	1.4868748494636643	0.13704786798511234	0.631952792795961
ENSG00000160233	2200.0494058385216	0.47776554467366483	0.322085115500015	1.4833518274570578	0.13798095912575567	0.631952792795961
ENSG00000177692	2184.1105660763324	-0.26812291109274955	0.18428199350276556	-1.4549599013792185	0.14568036285431893	0.6541333939929223
ENSG00000160221	5503.156220793249	-0.23033572177493014	0.15948226229042356	-1.444271723180598	0.14866255657507307	0.6546870279940719
ENSG00000142149	3849.887611883072	0.27838055942041956	0.19853528755918584	1.402171688684969	0.16086398369970337	0.6950538163628693
ENSG00000215455	332.7503372341391	0.45720029022771635	0.34709957286131915	1.3172021113675847	0.1877708863867948	0.7713107439143944
ENSG00000221837	757.8467811632279	-0.3949903550773047	0.30003529979594906	-1.3164796120520939	0.18801311699729573	0.7713107439143944
ENSG00000142156	4387.027303657791	-0.26113499743777624	0.20122784314459605	-1.2977080773565355	0.19438766699685495	0.7713107439143944
ENSG00000154640	1526.3235404549353	0.2587144252846337	0.19977170838878586	1.2950503721034232	0.19530285328957442	0.7713107439143944
ENSG00000241123	328.09276601514716	-0.4860152686659183	0.37532957955517	-1.2949026539339903	0.19535381286914794	0.7713107439143944
ENSG00000154639	2869.4060334125597	-0.2722782352596233	0.22272663216343858	-1.2224772251745062	0.22152721131368933	0.8598259557768619
ENSG00000249209	473.22446516482563	0.41733254117829044	0.3451378170849751	1.2091765101346184	0.22659504012017387	0.8648377364586637
ENSG00000212938	180.99417301278368	-0.48466590922614233	0.42625883460766806	-1.1370225550216047	0.25552885686069876	0.9592804626409839
ENSG00000160226	4140.054868304462	0.21470634618876075	0.1912101476716911	1.1228815457922912	0.26148780612380557	0.965817864554056
ENSG00000198862	9989.97079997277	-0.19608346469622373	0.1790727663600495	-1.094993218019383	0.2735196076911062	0.9783135914930068
ENSG00000221859	262.77473874014873	-0.3647203430679282	0.35862632478348166	-1.016992668589306	0.3091569170886779	0.9783135914930068
ENSG00000186980	72.31837255984372	-0.6489205881643616	0.6391511820655523	-1.0152849691480463	0.3099700072390015	0.9783135914930068
ENSG00000212935	338.54469270605756	0.3873151896788761	0.38488917589155464	1.0063031489043617	0.3142697662059904	0.9783135914930068
ENSG00000160285	8796.299353176968	0.20815103712448818	0.2077773889339261	1.001798310164928	0.31644101354928916	0.9783135914930068
ENSG00000166979	5836.573362157826	-0.16632312102439115	0.1676703838613298	-0.9919648133086348	0.3212146902375879	0.9783135914930068
ENSG00000242220	1915.0009165435886	-0.25123303502278427	0.2584719477432229	-0.9719934299112797	0.331053817111371	0.9783135914930068
ENSG00000280433	1961.4694669218904	-0.20209587455986142	0.20906637744293283	-0.9666589005447608	0.3337145793379302	0.9783135914930068
ENSG00000189169	409.16485846955317	-0.32826655165328494	0.3413879566440108	-0.9615645346141826	0.3362683937228093	0.9783135914930068
ENSG00000160294	8442.466398221939	0.19854000488635803	0.2077972299258578	0.9554506812107035	0.3393498347377645	0.9783135914930068
ENSG00000183145	2155.542465064036	0.2563876734289989	0.26961846897039493	0.9509277105833249	0.3416410737949616	0.9783135914930068
ENSG00000273590	3313.717330157756	-0.16143099209553624	0.17157627161347985	-0.9408701481706137	0.3467714071663581	0.9783135914930068
ENSG00000185658	19302.221306951687	0.15006789795463996	0.16249311289967636	0.9235338980015247	0.3557290435492492	0.9783135914930068
ENSG00000182670	25438.481345855427	0.15613338408762656	0.1696943236479197	0.9200860743672884	0.3575277809035813	0.9783135914930068
ENSG00000157551	12680.563620208019	-0.16310859064711314	0.17794833472722296	-0.9166064458942104	0.35934890540653924	0.9783135914930068
ENSG00000155307	5570.914501902641	0.18882166092116343	0.21368767262109276	0.8836338503062771	0.37689389978560217	0.9783135914930068
ENSG00000160191	15290.30816438887	0.1224490342366782	0.13870067589725793	0.8828293982314976	0.3773284541183957	0.9783135914930068
ENSG00000159079	3727.3981306047017	-0.1707267608353791	0.19409639189946426	-0.8795978078964504	0.3790772268100857	0.9783135914930068
ENSG00000154727	3362.73956586299	-0.14658998752317592	0.16990107476998406	-0.8627961166321801	0.38824957467123133	0.9783135914930068
ENSG00000184221	1337.6500003845183	0.24756050212362707	0.2872505177239535	0.8618278709649938	0.38878224541592954	0.9783135914930068
ENSG00000157554	16947.206387775415	-0.1541897728134825	0.1811284285271363	-0.8512731770892724	0.39461762133868866	0.9783135914930068
ENSG00000183486	7065.786359906031	-0.13895274403955588	0.16486485536227188	-0.8428281681636934	0.3993245518243986	0.9783135914930068
ENSG00000160209	13748.018826602367	-0.11990869993573937	0.14291376371806386	-0.8390283539959928	0.4014533987067485	0.9783135914930068
ENSG00000184787	5869.548109546005	-0.17323969716884385	0.20720023942134824	-0.8360979584418117	0.4030997968125249	0.9783135914930068
ENSG00000159086	5680.573854934361	0.1436344743607305	0.17738717682271593	0.8097229852430737	0.4180994044548214	0.9783135914930068
ENSG00000160200	7849.354264123978	-0.12138688210545993	0.15210233194868764	-0.7980606250429501	0.42483530966251765	0.9783135914930068
ENSG00000182816	277.3644050258254	-0.29074519655284214	0.37047951089101533	-0.784780771961155	0.4325821156019254	0.9783135914930068
ENSG00000279493	205.7931890820929	-0.45603403054915653	0.5819348232091004	-0.783651385621401	0.43324469533326204	0.9783135914930068
ENSG00000142173	6154.060832421097	-0.1496838901328269	0.19149856295596596	-0.781644978543499	0.43442324559691586	0.9783135914930068
ENSG00000141956	20870.47005496536	-0.1102785460953317	0.14165756014584382	-0.7784868381312949	0.4362820629451434	0.9783135914930068
ENSG00000276612	647.2566936461646	0.29348620586228197	0.3824575378094996	0.767369385744637	0.44286192513702205	0.9783135914930068
ENSG00000206107	201.91546417278022	-0.3678335511801331	0.48175985211245165	-0.7635205581520188	0.44515300662081564	0.9783135914930068
ENSG00000188694	502.5928618916367	-0.34675994603137134	0.4647488183667239	-0.7461233516418542	0.4555929042596238	0.9783135914930068
ENSG00000157578	8110.854025577566	0.13714241921080955	0.1849937047691169	0.7413356004841971	0.4584899811737943	0.9783135914930068
ENSG00000142185	10204.99486315265	0.10211589561266707	0.138413413620148	0.7377601125632717	0.4606602358830143	0.9783135914930068
ENSG00000141959	18567.796590672217	-0.9365299900347838	1.271550902668495	-0.7365257561214171	0.4614107990237323	0.9783135914930068
ENSG00000159267	7781.854149953829	-0.1464664065095184	0.20081915477635884	-0.7293448011601777	0.46579077381437906	0.9783135914930068
ENSG00000173276	10308.330425234308	0.11937221416937764	0.16466667604612437	0.724932433420473	0.46849348234179616	0.9783135914930068
ENSG00000182871	9225.536040198467	0.10371193484169554	0.1456054297796447	0.7122806821054021	0.47629098397549513	0.9783135914930068
ENSG00000205758	8251.190534496513	0.10373435533832367	0.1474962903169745	0.7033014533138091	0.48186790519352324	0.9783135914930068
ENSG00000186977	205.1722285421535	-0.3217555956497762	0.45789010585781764	-0.702691740951674	0.4822478757779065	0.9783135914930068
ENSG00000215454	1230.5298233585988	-0.17893493806561414	0.25722018140849096	-0.6956489070406487	0.4866487299552423	0.9783135914930068
ENSG00000206102	66.6317238345654	-0.43976231008431854	0.6391756101451952	-0.6880148477261547	0.4914434313500541	0.9783135914930068
ENSG00000243646	3084.4122019264964	-0.13515955744769553	0.19842011243020818	-0.6811787161709034	0.4957584137485176	0.9783135914930068
ENSG00000186924	133.3011309843149	-0.3450326016799149	0.5108891263353744	-0.6753571056695722	0.49944891078525755	0.9783135914930068
ENSG00000160179	9339.078075681484	-0.10299710926202538	0.15301959171021484	-0.6730975302631773	0.5008852450458454	0.9783135914930068
ENSG00000206104	104.14337633700148	-0.40806297781633816	0.6143228111017128	-0.6642484544640742	0.5065313057539497	0.9783135914930068
ENSG00000160185	4835.672995069019	-0.10984814697340654	0.16639628743135487	-0.6601598429215153	0.5091512591379876	0.9783135914930068
ENSG00000160182	170.8488420253572	-0.3014372463952756	0.4735675161153063	-0.6365243310351556	0.5244347275175401	0.9783135914930068
ENSG00000159131	9118.041699446996	-0.10556283275167504	0.1662353713259296	-0.6350202842492716	0.5254151856938718	0.9783135914930068
ENSG00000160208	3119.020713653589	0.13424542700268494	0.21440105177521832	0.6261416438545745	0.5312220396084115	0.9783135914930068
ENSG00000180530	7970.732278961502	-0.11509999650587306	0.1845323648596904	-0.6237388037236157	0.5327991349830627	0.9783135914930068
ENSG00000142166	2448.2932249609466	-0.19557149642607183	0.31392520913047106	-0.622987548428422	0.5332927043166857	0.9783135914930068
ENSG00000154642	3501.119643966244	0.10740625918321567	0.17265796385479742	0.6220753261838684	0.5338923383834863	0.9783135914930068
ENSG00000184032	112.85829418796811	0.314713978421043	0.523166589633236	0.6015559568543397	0.5474697536002721	0.9783135914930068
ENSG00000156253	3574.825698315952	-0.09951026691440909	0.1667311261150909	-0.5968307731917992	0.5506203700665945	0.9783135914930068
ENSG00000278961	1614.463569317722	-0.13294853334557116	0.22754474442195097	-0.5842742432188901	0.5590358182255766	0.9783135914930068
ENSG00000205927	2299.747035187537	-0.12896368943536426	0.22202291699609833	-0.5808575582205804	0.5613364587980917	0.9783135914930068
ENSG00000160305	13753.890448469134	-0.09302409600606963	0.1616897558790169	-0.5753246116326267	0.5650717794196215	0.9783135914930068
ENSG00000183255	3210.331918254174	-0.104681413865652	0.18390446815206166	-0.5692162616685095	0.5692093862369261	0.9783135914930068
ENSG00000160299	9009.888681690438	-0.08161660593822766	0.1436012360053627	-0.5683558735885792	0.5697933467548921	0.9783135914930068
ENSG00000205726	25205.64666035388	0.07744496136580767	0.14087806521177698	0.5497304441921985	0.5825042722959997	0.9783135914930068
ENSG00000265590	597.6093374647851	-0.1828855414899017	0.3382046639027191	-0.5407540492774126	0.5886771188091385	0.9783135914930068
ENSG00000157538	7569.248960651036	0.07908337298011738	0.1473300470872943	0.5367769477006941	0.5914216968812667	0.9783135914930068
ENSG00000157617	9991.013934287199	-0.10588503664376432	0.19787147560151344	-0.5351202659296005	0.5925666970450303	0.9783135914930068
ENSG00000160201	6496.135414538996	-0.08570642878788773	0.16294774364072628	-0.5259749344971397	0.5989056226330491	0.9783135914930068
ENSG00000241837	2385.9064161471833	0.11515825928474953	0.22078670342915624	0.5215814969659182	0.6019617489712938	0.9783135914930068
ENSG00000206106	77.54246268719618	-0.3017749056708979	0.579869083586467	-0.5204190294202825	0.6027715496879273	0.9783135914930068
ENSG00000159110	5278.869578156777	-0.09168052003887989	0.17967594279505186	-0.5102548433178707	0.6098729343097135	0.9783135914930068
ENSG00000187026	151.1397224961324	0.26719302579532284	0.5305350393213577	0.5036293665675825	0.6145218521549962	0.9783135914930068
ENSG00000142207	2978.548733250718	0.12046463734013768	0.24047126684816508	0.5009523130104343	0.6164046843895901	0.9783135914930068
ENSG00000244624	100.66413238654297	0.2926967936131839	0.5861666157420296	0.4993406068386519	0.6175394529032499	0.9783135914930068
ENSG00000241945	2875.31734196969	-0.09464408403373166	0.18971751692345468	-0.4988684522574566	0.6178720601681165	0.9783135914930068
ENSG00000274749	262.1299628951052	-0.23009675617134306	0.468944036111469	-0.4906699700871099	0.623659889270332	0.9783135914930068
ENSG00000186970	207.1364857830846	-0.2074906313211145	0.4260153511952484	-0.4870496585134061	0.6262231402453595	0.9783135914930068
ENSG00000274276	5659.532371279207	-0.08110585840834703	0.16675285563199657	-0.4863836250417076	0.6266951983191185	0.9783135914930068
ENSG00000160202	1377.4397713722947	-0.1214007188119032	0.251096277335804	-0.48348275052101936	0.6287530046577825	0.9783135914930068
ENSG00000160194	3077.2291618608597	-0.10485931560072807	0.22490342204568892	-0.4662415300173868	0.6410426256694179	0.9783135914930068
ENSG00000160190	4046.591371025171	0.0971867516957652	0.21044021763613366	0.4618259417684509	0.6442061459480324	0.9783135914930068
ENSG00000159261	2807.803940424441	0.092881436093289	0.2022739912916543	0.4591862527662558	0.6461004217326889	0.9783135914930068
ENSG00000198390	202.2185878356821	0.19201116304151156	0.4186103684995994	0.45868706914672447	0.6464589011384639	0.9783135914930068
ENSG00000159140	16607.827599009095	0.06544108666039128	0.14294177421934126	0.45781638725131013	0.6470843615216593	0.9783135914930068
ENSG00000231068	92.09274447998074	-0.2874668639044986	0.6368470826565155	-0.4513907211529841	0.6517079696713595	0.9783135914930068
ENSG00000183067	1147.8135056339593	0.11522445625866215	0.2566138575026948	0.4490188385771495	0.653418066962286	0.9783135914930068
ENSG00000186925	108.53019123972923	0.23644638162144993	0.5295211446058314	0.4465286873434629	0.6552153951363859	0.9783135914930068
ENSG00000212933	167.04057888239365	0.2609297616689095	0.5931761532930125	0.4398857914640703	0.6600198271888583	0.9783135914930068
ENSG00000186930	125.02380062407117	-0.23461298803844616	0.5347300343066811	-0.43875034687857034	0.6608424419330784	0.9783135914930068
ENSG00000166351	1236.2383825275754	-0.11194949631068563	0.25838429899284204	-0.43326741116644607	0.6648205105643388	0.9783135914930068
ENSG00000186971	230.77193518518172	0.17793921985414216	0.41321929903613996	0.4306169152050657	0.6667469398355885	0.9783135914930068
ENSG00000187766	332.33712185870263	0.2165808663540645	0.505692263590113	0.4282859002359849	0.6684429830015726	0.9783135914930068
ENSG00000187005	182.78088450194164	0.20892061394156544	0.4934726450270279	0.4233681766293706	0.6720266595093383	0.9783135914930068
ENSG00000142197	4448.440975433722	0.07267597609710602	0.173811533772675	0.4181309175497964	0.6758514010777559	0.9783135914930068
ENSG00000157557	3328.450656255558	-0.10166320607738696	0.24590442241138738	-0.4134256923094651	0.6792947541583474	0.9783135914930068
ENSG00000142188	4106.698081672164	0.06655864729621408	0.16255388001811905	0.4094559126413662	0.6822051145773744	0.9783135914930068
ENSG00000232263	117.76326924201425	-0.20262356557861785	0.5096358874046817	-0.3975849632773653	0.6909361463109556	0.9783135914930068
ENSG00000160180	917.5875413286334	0.09577210133889658	0.24311964167036057	0.3939299214201352	0.6936327787412095	0.9783135914930068
ENSG00000156273	6086.241949045428	0.06734639865851445	0.17217295233249902	0.391155508145412	0.6956822929154701	0.9783135914930068
ENSG00000276289	2772.676981914944	-0.07477422420166062	0.19152324179956196	-0.3904185387584205	0.6962270814630762	0.9783135914930068
ENSG00000157540	22886.785145978265	-0.055526195783196924	0.14533128006092794	-0.3820663780014764	0.7024121298848156	0.9783135914930068
ENSG00000183036	823.4361547369715	-0.11105243912600421	0.2912024237798316	-0.38135822389296886	0.7029374554668071	0.9783135914930068
ENSG00000156261	4555.487074558882	-0.06500296349018352	0.1813467336651184	-0.3584457363881745	0.720009769629388	0.9783135914930068
ENSG00000243927	3142.782878225404	-0.05942698066859923	0.16736669969670367	-0.35507051747026624	0.7225367630867762	0.9783135914930068
ENSG00000276076	1027.9964843139182	0.08917181994205606	0.25458330761266734	0.35026577656743085	0.7261392467451644	0.9783135914930068
ENSG00000159231	292.4968342891824	-0.13890669530718286	0.3974083886821831	-0.3495313618512211	0.7266904303643413	0.9783135914930068
ENSG00000249624	2192.748011062976	0.08170944241579522	0.2345826198391729	0.34831839831874273	0.7276010781076467	0.9783135914930068
ENSG00000170262	1184.838261302022	-0.08002766489338387	0.23253990073916195	-0.34414594931452314	0.7307365284211282	0.9783135914930068
ENSG00000154646	1733.1986206843878	0.07617477656468936	0.22363563869238132	0.3406200237586928	0.7333896531973354	0.9783135914930068
ENSG00000160193	3159.1950374267085	-0.062327726237299416	0.18652399742886022	-0.3341539270895749	0.7382634084912885	0.9783135914930068
ENSG00000160256	1164.3708213016591	-0.07476536493143641	0.22945631048042442	-0.3258370396303172	0.7445476531357769	0.9783135914930068
ENSG00000197683	339.1078567286965	0.12439113835711355	0.38707181652518724	0.3213644937360591	0.7479341871064671	0.9783135914930068
ENSG00000159212	2586.4978841843836	-0.08798448426514395	0.2806188143952356	-0.31353736724588543	0.7538724358212604	0.9783135914930068
ENSG00000205439	103.77572072191622	-0.18285931744616096	0.5990487165844918	-0.30524949371186894	0.7601761394506834	0.9783135914930068
ENSG00000275895	7618.6067841325275	0.048455375630524225	0.16065612615943534	0.3016092618991513	0.7629499466503371	0.9783135914930068
ENSG00000182093	9949.213208276602	-0.053452823214691636	0.1773266550040327	-0.30143704686402634	0.7630812479185415	0.9783135914930068
ENSG00000160298	6656.742021976542	0.052613342171460416	0.17574059236995668	0.29938070346720197	0.7646495837800392	0.9783135914930068
ENSG00000159228	1999.0568059447894	-0.07081771631483988	0.24312625392179335	-0.2912795931023553	0.7708374934654183	0.9783135914930068
ENSG00000275993	1763.9403147002745	0.09403793610762862	0.3271723594504952	0.28742628584386143	0.7737859367367198	0.9783135914930068
ENSG00000177398	11609.034433596544	-0.046443563675601277	0.1686502421376658	-0.27538391339924867	0.7830213017303514	0.9783135914930068
ENSG00000243489	333.0195524672902	0.08385229151118036	0.3078619343624111	0.2723697935726946	0.7853376962438978	0.9783135914930068
ENSG00000171587	6595.846298566169	0.06235600607423237	0.23022249234583975	0.27085105994144704	0.7865055869385096	0.9783135914930068
ENSG00000155304	1527.9365884052697	0.0659647769638963	0.25068509292373736	0.26313801189592034	0.7924442067431471	0.9783135914930068
ENSG00000159055	764.0047566655008	-0.06678631032010046	0.2541511738538419	-0.2627818290483606	0.7927187417818315	0.9783135914930068
ENSG00000183640	227.7641397358986	0.12525503485365572	0.481070516378087	0.2603673070565277	0.7945804586851496	0.9783135914930068
ENSG00000188155	426.3332088916163	0.10602827642827405	0.40729133180535293	0.2603253940080061	0.7946127861034902	0.9783135914930068
ENSG00000188992	1774.1423796308684	0.04998776990088107	0.21361428434292462	0.2340094907727868	0.8149776106390023	0.9914392115459891
ENSG00000160310	8954.776593029697	-0.04450959501273843	0.1925943151737034	-0.2311054455194829	0.8172328847147133	0.9914392115459891
ENSG00000274391	3157.806548105237	-0.04909330054151209	0.21365269542083098	-0.22978086208935106	0.8182620566907945	0.9914392115459891
ENSG00000160188	1849.837315182412	-0.05401577376356474	0.241454717344238	-0.22370974714300298	0.8229831610357039	0.9919112835640852
ENSG00000160207	1140.7602923155252	-0.07139616419030227	0.3389809277288206	-0.21062000351659335	0.8331838018941593	0.996727303107671
ENSG00000175894	4869.2374786604205	-0.034942531966493134	0.17404445609749486	-0.2007678540873448	0.8408800998283945	0.996727303107671
ENSG00000160224	3653.949250077418	-0.04324408659020377	0.2158892050406477	-0.20030684990507866	0.8412406056622238	0.996727303107671
ENSG00000183570	7070.435225877344	0.027661261405169755	0.14783767145226392	0.18710563507557304	0.8515778100331298	0.996727303107671
ENSG00000160183	7266.625263536015	0.0319174185477594	0.17390795616498453	0.18353052529396474	0.8543817698024925	0.996727303107671
ENSG00000280071	3090.6739538517404	-0.03388191393650354	0.18567818416331944	-0.18247654720008233	0.8552087579810655	0.996727303107671
ENSG00000154719	1162.4993973217038	0.043345726115607275	0.24131173353284194	0.17962543918200324	0.8574466319310532	0.996727303107671
ENSG00000155313	7533.099805191562	-0.028487649096492186	0.17964684228280822	-0.1585758409916587	0.874003064014833	0.9972164510458241
ENSG00000185808	5102.459423594375	-0.026165517355166732	0.1838587466033716	-0.14231314984221105	0.8868326601721086	0.9972164510458241
ENSG00000159216	12500.383134188483	0.023495673403961123	0.1660269692816867	0.14151720955706665	0.8874613655986644	0.9972164510458241
ENSG00000274559	295.9182750086478	-0.050223199630221635	0.3714695768962153	-0.13520138055411593	0.8924526555929138	0.9972164510458241
ENSG00000154723	1910.340921085995	0.026191724855732394	0.20953990488665683	0.12499635747138416	0.9005264340406346	0.9972164510458241
ENSG00000154645	5056.4936627417	0.02393892379812305	0.1925071146952775	0.12435344966868546	0.9010354289638208	0.9972164510458241
ENSG00000182362	2088.361803205378	0.022503069041711274	0.1917881523282062	0.11733294663166614	0.9065962177020662	0.9972164510458241
ENSG00000160223	6140.50742474165	0.02261392082948239	0.1975439171290633	0.11447540961085538	0.9088609385258036	0.9972164510458241
ENSG00000159147	6294.325898648995	-0.017905393083894137	0.1621179321062466	-0.11044671524775895	0.912055106306731	0.9972164510458241
ENSG00000186967	120.48614168823907	0.053190354334595555	0.5776479549642781	0.09208091862436327	0.9266337487675373	0.9972164510458241
ENSG00000159200	10097.870751018729	-0.0113374337866419	0.14517866701391147	-0.07809297343634869	0.937754096511765	0.9972164510458241
ENSG00000183844	2316.9047797551043	-0.014437196884536917	0.20012735341278762	-0.07214004801611701	0.9424904555257922	0.9972164510458241
ENSG00000240432	237.83002098395383	-0.026359114605368682	0.4919469259490548	-0.053581216214568614	0.9572688223001214	0.9972164510458241
ENSG00000182591	347.8012904443109	-0.023886253694781555	0.4967337936698677	-0.048086629094247824	0.9616472023157008	0.9972164510458241
ENSG00000160199	5900.380048744026	0.007749428134060919	0.1647210530366346	0.04704576610700404	0.9624767518089468	0.9972164510458241
ENSG00000173638	6131.500637907258	-0.006986539748336187	0.17132315770983883	-0.040779891298576974	0.9674713704407283	0.9972164510458241
ENSG00000277117	2796.5588326101015	0.009149131145341612	0.22567355014488993	0.04054144200535492	0.967661468241527	0.9972164510458241
ENSG00000206105	76.88255075812981	0.021403226851271225	0.6162960258754808	0.034728808807207245	0.9722959886721444	0.9972164510458241
ENSG00000157601	8047.929176515216	-0.00549040304035738	0.16383012693358162	-0.03351278023841882	0.9732656744007023	0.9972164510458241
ENSG00000159256	5087.106111459439	-0.005583577926523452	0.16893607628878984	-0.033051424237997194	0.9736335794068934	0.9972164510458241
ENSG00000160181	592.4061164688032	-0.008139456055879938	0.254835757327402	-0.03194000771807983	0.9745198933584417	0.9972164510458241
ENSG00000221864	258.3006272018385	-0.014462900406123563	0.4826379718647	-0.029966354181054804	0.976093886587036	0.9972164510458241
ENSG00000185272	2696.388168008227	0.00492219068268311	0.18838052292425223	0.02612897876211078	0.9791544632395618	0.9972164510458241
