gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000159216	12541.000769718474	0.035915972154531205	0.1859283647238768	0.19317102158065125	0.8468250327163167	0.9576207126864448
ENSG00000156261	4776.451978264142	-0.03124963062360933	0.1646095434660171	-0.18984094096622456	0.8494337729717045	0.9576207126864448
ENSG00000159131	8715.797032807917	-0.029621619921186032	0.15641510551756518	-0.1893782561675897	0.8497963651694577	0.9576207126864448
ENSG00000160218	8653.861694268473	-0.03260375778846281	0.17985770374914478	-0.18127529212725113	0.8561514987527566	0.9576207126864448
ENSG00000184032	143.49337629298842	0.1015215086239662	0.5788924762356673	0.17537196075534545	0.8607873712134835	0.9576207126864448
ENSG00000160226	4291.110535160898	-0.02962667114015297	0.1694626002659483	-0.17482719546175954	0.8612154185343217	0.9576207126864448
ENSG00000160194	2729.1464239555908	0.040407456218380454	0.2332537313116649	0.17323391137691824	0.8624675691634996	0.9576207126864448
ENSG00000142207	4402.26501452392	-0.04169785432772081	0.24268503416628798	-0.17181881227644802	0.8635799754091668	0.9576207126864448
ENSG00000244025	141.18263028354062	0.08452446148184901	0.5079523678199052	0.16640233777159438	0.8678403343282974	0.9576207126864448
ENSG00000277117	2721.2960052775884	0.03970511077921866	0.2392382493060713	0.16596472718884353	0.8681847087810474	0.9576207126864448
ENSG00000184724	144.9467588680517	0.08696129964729832	0.5322925450444481	0.16337125225008886	0.8702261361481531	0.9576207126864448
ENSG00000205445	662.9074079489523	-0.043470652400539246	0.2854376812796503	-0.15229472228633326	0.8789544873724332	0.9576207126864448
ENSG00000274276	5788.345828688219	-0.026803834344660955	0.18069887019391084	-0.14833426637309538	0.882078973820965	0.9576207126864448
ENSG00000180530	7769.671436322205	0.025473646820144753	0.17356624250420666	0.14676613639041797	0.8833166144291359	0.9576207126864448
ENSG00000160224	4372.397975810569	0.03141431989354405	0.21418127083235722	0.14667164767237043	0.8833911984190663	0.9576207126864448
ENSG00000185658	17049.829932549743	0.020528150046275565	0.14954931093087412	0.13726676451063188	0.8908199398046437	0.9576207126864448
ENSG00000160256	1167.7861814381695	-0.034916345136645925	0.2615610966932298	-0.13349211934830404	0.8938041963415864	0.9576207126864448
ENSG00000182362	2224.242552698206	0.024533651022679546	0.1989963658893496	0.12328692995489823	0.9018798902587744	0.9576207126864448
ENSG00000205581	7603.246258044846	-0.01942664738032209	0.15955242436581937	-0.1217571431931424	0.903091356118702	0.9576207126864448
ENSG00000249624	1568.6256386081475	-0.026444001621183967	0.2175623391407095	-0.12154677930761344	0.9032579648046816	0.9576207126864448
ENSG00000160180	829.2000405085911	-0.02672338238370319	0.24901930644513404	-0.10731450008913708	0.9145394815647151	0.9651130934484782
ENSG00000186924	115.3968485851689	0.05459280495206269	0.5857108855633696	0.09320776905068491	0.9257385024509506	0.9721537134639946
ENSG00000186970	176.98777568944107	0.036826076878717175	0.4174331587916563	0.08822029611954549	0.9297015862384925	0.9721537134639946
